FIPS,State,County,FIR,FIP,Lo_Thresh,Lo_Type,Hi_Thresh,Hi_Type,P_Below,P_Between,P_Above,CFIR,CFIP,C_Below,C_Above,Meal,Budget,Year,Total,White,Black,Native,Asian,Pacific,Other,Biracial
48319,TX,Mason,0.138,570,1.65,SNAP,1.85,Other Nutrition Program,0.561,0.08,0.358,0.223,190.0,0.84,0.16,2.86,278000,2017,3953.0,0.8064760941057425,0.0022767518340500886,0.0035416139640779155,0.0005059448520111307,0.0,0.07336200354161397,0.11383759170250443
48321,TX,Matagorda,0.169,6200,1.65,SNAP,1.85,Other Nutrition Program,0.697,0.012,0.291,0.278,2650.0,0.72,0.28,2.68,2839000,2017,36255.0,0.5448351951454972,0.10757136946628051,0.008771203971865949,0.01985932974762102,0.0001930768169907599,0.16350848158874637,0.1552613432629982
48323,TX,Maverick,0.1,5740,1.65,SNAP,1.85,Other Nutrition Program,0.986,0.014,0.0,0.266,4910.0,0.76,0.25,2.16,2120000,2017,57887.0,0.2909979788208061,0.003126781488071588,0.02009086668854838,0.003316806882374281,0.00031095064522258884,0.2504707447267953,0.4316858707481818
48325,TX,Medina,0.091,4440,1.65,SNAP,1.85,Other Nutrition Program,0.611,0.044,0.345,0.197,2250.0,0.57,0.43,2.76,2093000,2017,50748.0,0.6275715299125089,0.026917316938598567,0.008157956963821234,0.005143059825017735,0.000827618822416647,0.11957121462914795,0.211811302908489
48327,TX,Menard,0.127,270,1.65,SNAP,1.85,Other Nutrition Program,0.605,0.136,0.259,0.207,80.0,0.53,0.48,2.8,129000,2017,1962.0,0.7701325178389399,0.006625891946992864,0.007135575942915392,0.0025484199796126403,0.0015290519877675841,0.09887869520897044,0.11314984709480122
48329,TX,Midland,0.103,16420,1.65,SNAP,1.85,Other Nutrition Program,0.501,0.053,0.445,0.178,7950.0,0.5,0.5,3.02,8470000,2017,169983.0,0.5789049493184613,0.0650006177088297,0.009118558914715,0.023431754940199903,0.0011236417759423,0.1317896495531906,0.19063082778866122
48331,TX,Milam,0.168,4120,1.65,SNAP,1.85,Other Nutrition Program,0.69,0.079,0.231,0.245,1500.0,0.81,0.19,2.96,2081000,2017,24754.0,0.6973014462309122,0.08818776763351377,0.005938434192453745,0.004807303870081603,0.0007271552072392341,0.09816595297729659,0.10487193988850287
48333,TX,Mills,0.142,690,1.65,SNAP,1.85,Other Nutrition Program,0.557,0.027,0.416,0.221,250.0,0.56,0.44,2.74,322000,2017,4456.0,0.8200179533213644,0.006732495511669659,0.0033662477558348293,0.0011220825852782765,0.0,0.06440754039497307,0.10435368043087971
48335,TX,Mitchell,0.123,1080,1.65,SNAP,1.85,Other Nutrition Program,0.366,0.032,0.602,0.198,330.0,0.47,0.53,2.9,535000,2017,8990.0,0.6005561735261401,0.10689655172413794,0.00978865406006674,0.006006674082313682,0.00011123470522803115,0.1799777530589544,0.09666295884315906
48337,TX,Montague,0.169,3270,1.65,SNAP,1.85,Other Nutrition Program,0.625,0.042,0.333,0.243,1080.0,0.71,0.3,2.84,1585000,2017,19965.0,0.8547958928124217,0.00405709992486852,0.009717004758327073,0.0042073628850488355,0.00020035061357375408,0.035662409216128226,0.09135987978963185
48339,TX,Montgomery,0.138,73710,1.65,SNAP,1.85,Other Nutrition Program,0.494,0.045,0.461,0.207,29530.0,0.55,0.45,3.05,38391000,2017,620443.0,0.6574753845236387,0.05704633624684298,0.00974948544830065,0.03518453749981868,0.0011798021736082122,0.10314243210093434,0.1362220220068564
48341,TX,Moore,0.113,2480,1.65,SNAP,1.85,Other Nutrition Program,0.74,0.033,0.226,0.217,1520.0,0.68,0.32,2.88,1218000,2017,21358.0,0.4422230545931267,0.03254050004682087,0.01961794175484596,0.04747635546399476,0.00018728345350688266,0.2526453787807847,0.20530948590692014
48343,TX,Morris,0.221,2770,1.65,SNAP,1.85,Other Nutrition Program,0.551,0.037,0.412,0.271,780.0,0.62,0.38,2.79,1321000,2017,11973.0,0.6717614632924079,0.20604693894596174,0.007182828029733567,0.003925499039505554,0.0007516913054372337,0.03841977783345862,0.07191180155349536
48345,TX,Motley,0.156,170,1.65,SNAP,1.85,Other Nutrition Program,0.769,0.162,0.069,0.202,50.0,1.0,0.0,2.9,84000,2017,1063.0,0.8758231420507996,0.00940733772342427,0.0018814675446848542,0.0,0.0,0.04045155221072436,0.07243650047036689
48347,TX,Nacogdoches,0.216,14130,1.65,SNAP,1.85,Other Nutrition Program,0.677,0.015,0.308,0.26,3990.0,0.75,0.25,2.89,6957000,2017,64653.0,0.6222139730561613,0.16563809877345212,0.0064034151547491995,0.01186333194128656,0.00018560623636954202,0.10506859697152492,0.08862697786645632
48349,TX,Navarro,0.171,8270,1.65,SNAP,1.85,Other Nutrition Program,0.72,0.045,0.235,0.247,3140.0,0.74,0.26,2.44,3443000,2017,52624.0,0.570443143812709,0.12209258133171176,0.00898829431438127,0.007620097294010337,0.013948008513225904,0.14290057768318637,0.1340072970507753
48351,TX,Newton,0.215,3050,1.65,SNAP,1.85,Other Nutrition Program,0.589,0.08,0.33,0.261,770.0,0.55,0.45,2.97,1544000,2017,12217.0,0.7673733322419579,0.17074568224605058,0.0049111893263485305,0.001964475730539412,0.0,0.009085700253744783,0.045919620201358764
48353,TX,Nolan,0.143,2150,1.65,SNAP,1.85,Other Nutrition Program,0.668,0.032,0.3,0.23,870.0,0.68,0.32,2.92,1072000,2017,14738.0,0.6944632921699009,0.04831048989008006,0.0073279956574840545,0.007056588410910571,0.00033925905821685436,0.10517030804722487,0.13733206676618265
48355,TX,Nueces,0.116,41660,1.65,SNAP,1.85,Other Nutrition Program,0.725,0.025,0.25,0.225,20320.0,0.64,0.36,2.8,19890000,2017,353178.0,0.5419505178691765,0.04051498111433895,0.008330077184875615,0.02303371104655443,0.0010787761412092485,0.12560805033156086,0.2594838863122845
48357,TX,Ochiltree,0.098,1030,1.65,SNAP,1.85,Other Nutrition Program,0.779,0.097,0.125,0.189,630.0,0.7,0.3,2.89,509000,2017,10015.0,0.5609585621567649,0.002196704942586121,0.014578132800798801,0.0031952071892161755,0.00019970044932601097,0.24303544682975536,0.17583624563155267
48359,TX,Oldham,0.146,300,1.65,SNAP,1.85,Other Nutrition Program,0.446,0.023,0.531,0.201,160.0,0.28,0.72,3.01,154000,2017,1758.0,0.8100113765642776,0.019908987485779295,0.005688282138794084,0.006257110352673493,0.0,0.0671217292377702,0.09101251422070535
48361,TX,Orange,0.19,15950,1.65,SNAP,1.85,Other Nutrition Program,0.562,0.028,0.41,0.257,5360.0,0.68,0.32,2.97,8094000,2017,84808.0,0.7893359117064428,0.09528582209225545,0.005412225261767758,0.013123761909253844,0.00022403546835204227,0.03293321384775021,0.0636850297141779
48363,TX,Palo Pinto,0.167,4690,1.65,SNAP,1.85,Other Nutrition Program,0.68,0.063,0.257,0.254,1680.0,0.81,0.19,2.92,2335000,2017,28409.0,0.7956281460100673,0.02048646555668978,0.009468830300256961,0.007532824105037136,0.0004576014643246858,0.07606744341581893,0.09035868914780527
48365,TX,Panola,0.191,4510,1.65,SNAP,1.85,Other Nutrition Program,0.632,0.064,0.305,0.249,1400.0,0.75,0.25,2.83,2179000,2017,22491.0,0.7397181094660086,0.1450802543239518,0.007647503445822774,0.004668534080298786,0.0004890845226979681,0.03863767729313948,0.06375883686808057
48367,TX,Parker,0.139,17560,1.65,SNAP,1.85,Other Nutrition Program,0.429,0.055,0.516,0.207,6430.0,0.55,0.45,3.06,9182000,2017,148222.0,0.8298025934071865,0.01172565476110159,0.008291616629110389,0.00698276908960883,0.0007826098689803134,0.04560051814170636,0.096814238102306
48369,TX,Parmer,0.093,910,1.65,SNAP,1.85,Other Nutrition Program,0.816,0.039,0.146,0.212,610.0,0.67,0.33,2.99,465000,2017,9869.0,0.5645962103556591,0.00759955415948931,0.017326983483635625,0.0018238929982774344,0.0004053095551727632,0.23842334583037794,0.16982470361738777
48371,TX,Pecos,0.082,1290,1.65,SNAP,1.85,Other Nutrition Program,0.656,0.055,0.289,0.18,690.0,0.58,0.42,2.92,644000,2017,15193.0,0.4555387349437241,0.03672744026854472,0.011321003093529914,0.009741328243269927,0.000131639570854999,0.2592641347989206,0.2272757190811558
48373,TX,Polk,0.189,8880,1.65,SNAP,1.85,Other Nutrition Program,0.618,0.04,0.342,0.281,2720.0,0.79,0.22,2.89,4375000,2017,50123.0,0.7250763122718114,0.09823833369910022,0.020329988228956767,0.006783313049897253,3.990184146998384e-05,0.07639207549428406,0.07314007541448038
48375,TX,Potter,0.166,20070,1.65,SNAP,1.85,Other Nutrition Program,0.767,0.018,0.215,0.237,7930.0,0.79,0.21,2.87,9826000,2017,118525.0,0.5205062223159671,0.10597764184771145,0.011786542923433875,0.052073402235815226,0.00034591858257751527,0.14439991562961402,0.16491035646488084
48377,TX,Presidio,0.135,970,1.65,SNAP,1.85,Other Nutrition Program,1.0,0.0,0.0,0.277,560.0,0.95,0.05,3.3,547000,2017,6131.0,0.3801989887457185,0.004403849290490948,0.00782906540531724,0.014027075517860055,0.0,0.19425868536943403,0.39928233567117927
48379,TX,Rains,0.161,1810,1.65,SNAP,1.85,Other Nutrition Program,0.607,0.072,0.322,0.225,530.0,0.73,0.27,2.92,901000,2017,12164.0,0.8544886550476817,0.02219664584018415,0.009207497533706017,0.00452153896744492,0.00024662939822426834,0.0420914172969418,0.06724761591581717
48381,TX,Randall,0.134,17490,1.65,SNAP,1.85,Other Nutrition Program,0.452,0.042,0.506,0.193,6110.0,0.53,0.47,3.32,9905000,2017,140753.0,0.7521686926744012,0.035466384375466245,0.008973165758456303,0.01944541146547498,0.00042627865835896927,0.06007687225139073,0.12344319481645151
48383,TX,Reagan,0.085,320,1.65,SNAP,1.85,Other Nutrition Program,0.8,0.031,0.169,0.22,240.0,0.58,0.43,2.92,159000,2017,3385.0,0.5128508124076809,0.012407680945347119,0.009453471196454948,0.005908419497784343,0.0002954209748892171,0.22540620384047266,0.23367799113737076
48385,TX,Real,0.174,580,1.65,SNAP,1.85,Other Nutrition Program,0.694,0.07,0.235,0.28,190.0,0.87,0.13,2.79,277000,2017,2758.0,0.8023930384336476,0.01015228426395939,0.007251631617113851,0.004713560551124003,0.0010877447425670776,0.05620014503263234,0.11820159535895576
48387,TX,Red River,0.201,2480,1.65,SNAP,1.85,Other Nutrition Program,0.726,0.071,0.203,0.24,590.0,0.85,0.15,2.75,1163000,2017,11587.0,0.7508414602571848,0.1520669716061103,0.009579701389488219,0.00440148442219729,0.00034521446448606196,0.03331319582290498,0.049451972037628376
48389,TX,Reeves,0.071,1040,1.65,SNAP,1.85,Other Nutrition Program,0.755,0.05,0.195,0.177,590.0,0.58,0.42,2.91,517000,2017,14748.0,0.5473962571196095,0.019663683211282885,0.006848386221860591,0.011459180905885543,0.0002034174125305126,0.16483590995389205,0.24959316517493899
48391,TX,Refugio,0.129,940,1.65,SNAP,1.85,Other Nutrition Program,0.632,0.026,0.342,0.249,430.0,0.6,0.41,2.74,439000,2017,6741.0,0.6188992731048806,0.06853582554517133,0.004747070167630915,0.004747070167630915,0.0,0.10606734905800326,0.19700341195668297
48393,TX,Roberts,0.131,120,1.65,SNAP,1.85,Other Nutrition Program,0.313,0.031,0.656,0.195,50.0,0.35,0.65,3.17,65000,2017,827.0,0.8911729141475212,0.0024183796856106408,0.0036275695284159614,0.0,0.0,0.015719467956469165,0.08706166868198308
48395,TX,Robertson,0.175,2930,1.65,SNAP,1.85,Other Nutrition Program,0.614,0.04,0.345,0.23,930.0,0.66,0.34,2.83,1415000,2017,16757.0,0.6267231604702512,0.18953273258936565,0.006087008414393985,0.006385391179805454,0.0012532076147281732,0.0939308945515307,0.07608760517992481
48397,TX,Rockwall,0.119,10770,1.65,SNAP,1.85,Other Nutrition Program,0.38,0.042,0.578,0.182,4570.0,0.42,0.58,3.03,5564000,2017,107819.0,0.6948033277993675,0.07788979678906315,0.008338048024930671,0.03126536139270444,0.0010295031487956667,0.06213190625028984,0.12454205659484878
48399,TX,Runnels,0.138,1420,1.65,SNAP,1.85,Other Nutrition Program,0.722,0.055,0.223,0.22,540.0,0.7,0.31,2.86,693000,2017,9900.0,0.7555555555555555,0.014747474747474747,0.008686868686868687,0.0024242424242424242,0.0007070707070707071,0.09646464646464646,0.12141414141414142
48401,TX,Rusk,0.182,9620,1.65,SNAP,1.85,Other Nutrition Program,0.596,0.054,0.35,0.243,3000.0,0.76,0.24,2.71,4456000,2017,52214.0,0.6485808403876355,0.1594591488872716,0.007679932585130425,0.0044241008158731375,0.0004596468380127935,0.09796223235147662,0.08143409813459991
48403,TX,Sabine,0.212,2210,1.65,SNAP,1.85,Other Nutrition Program,0.709,0.042,0.249,0.321,600.0,0.81,0.19,2.96,1115000,2017,9894.0,0.8516272488376794,0.07529816050131392,0.005154639175257732,0.005356781888012937,0.0,0.013947847180109158,0.048615322417626845
48405,TX,San Augustine,0.235,1970,1.65,SNAP,1.85,Other Nutrition Program,0.69,0.045,0.265,0.308,520.0,0.72,0.28,2.91,978000,2017,7918.0,0.6759282647133115,0.22493053801465016,0.004167719120990149,0.0053043697903510986,0.0,0.04016165698408689,0.04950745137661026
48407,TX,San Jacinto,0.183,5010,1.65,SNAP,1.85,Other Nutrition Program,0.732,0.072,0.196,0.251,1530.0,0.84,0.16,3.19,2729000,2017,27402.0,0.7399459893438435,0.07787752718779652,0.00799211736369608,0.00321144442011532,0.0007298737318443909,0.08192832639953287,0.0883147215531713
48409,TX,San Patricio,0.124,8280,1.65,SNAP,1.85,Other Nutrition Program,0.683,0.053,0.264,0.243,4440.0,0.67,0.33,2.74,3865000,2017,68755.0,0.6137299105519599,0.01738055414151698,0.007912151843502292,0.01288633553923351,0.0012653625190895208,0.11287906334084793,0.2339466220638499
48411,TX,San Saba,0.149,870,1.65,SNAP,1.85,Other Nutrition Program,0.72,0.068,0.212,0.253,300.0,0.84,0.16,2.69,399000,2017,5730.0,0.7458987783595113,0.02111692844677138,0.006806282722513089,0.002966841186736475,0.00034904013961605586,0.12949389179755671,0.09336823734729494
48413,TX,Schleicher,0.085,260,1.65,SNAP,1.85,Other Nutrition Program,0.517,0.056,0.427,0.177,160.0,0.39,0.62,2.79,124000,2017,2451.0,0.5581395348837209,0.010607915136678907,0.009791921664626682,0.004079967360261118,0.0012239902080783353,0.2713178294573643,0.1448388412892697
48415,TX,Scurry,0.123,2130,1.65,SNAP,1.85,Other Nutrition Program,0.611,0.039,0.35,0.206,900.0,0.7,0.3,2.91,1056000,2017,16932.0,0.6418025041341838,0.0376210725253957,0.0074415308291991495,0.004901960784313725,0.0004724781478856603,0.16808410111032365,0.13967635246869833
48417,TX,Shackelford,0.162,540,1.65,SNAP,1.85,Other Nutrition Program,0.551,0.037,0.412,0.231,190.0,0.59,0.41,2.91,268000,2017,3105.0,0.879549114331723,0.007407407407407408,0.00322061191626409,0.005797101449275362,0.0,0.041223832528180356,0.06280193236714976
48419,TX,Shelby,0.206,5280,1.65,SNAP,1.85,Other Nutrition Program,0.749,0.031,0.22,0.28,1900.0,0.81,0.19,2.92,2631000,2017,24022.0,0.6290483723253684,0.15968695362584298,0.005786362501040713,0.015402547664640746,0.0005827991008242444,0.10565315127799517,0.08383981350428774
48421,TX,Sherman,0.105,320,1.65,SNAP,1.85,Other Nutrition Program,0.638,0.148,0.214,0.209,150.0,0.72,0.28,2.94,161000,2017,2782.0,0.5794392523364486,0.004313443565780014,0.013299784327821711,0.0010783608914450035,0.0,0.18835370237239396,0.2135154565061107
48423,TX,Smith,0.182,40500,1.65,SNAP,1.85,Other Nutrition Program,0.641,0.04,0.319,0.23,12690.0,0.71,0.29,2.91,20129000,2017,233479.0,0.6190663828438532,0.16529537988427226,0.007092714976507523,0.01793737338261685,0.0004540022871435975,0.09405985120717494,0.09609429541843163
48425,TX,Somervell,0.171,1480,1.65,SNAP,1.85,Other Nutrition Program,0.559,0.031,0.411,0.273,550.0,0.59,0.41,2.79,706000,2017,9205.0,0.8009777294948398,0.004888647474198805,0.008473655621944595,0.006300923411189571,0.0,0.05801195002715915,0.12134709397066812
48427,TX,Starr,0.129,8190,1.65,SNAP,1.85,Other Nutrition Program,0.912,0.005,0.083,0.321,6770.0,0.78,0.22,2.71,3786000,2017,65920.0,0.3312955097087379,0.0010012135922330097,0.003837985436893204,0.0016838592233009708,1.5169902912621359e-05,0.1914896844660194,0.4706765776699029
48429,TX,Stephens,0.166,1560,1.65,SNAP,1.85,Other Nutrition Program,0.628,0.037,0.335,0.264,550.0,0.76,0.24,3.01,801000,2017,9101.0,0.7705746621250412,0.027029996703658937,0.006702560158224371,0.0069223162289858255,0.0001098780353807274,0.09845071970113174,0.09020986704757719
48431,TX,Sterling,0.115,130,1.65,SNAP,1.85,Other Nutrition Program,0.671,0.011,0.318,0.251,80.0,0.74,0.26,2.91,65000,2017,1372.0,0.7755102040816326,0.002186588921282799,0.004373177842565598,0.0007288629737609329,0.0014577259475218659,0.08746355685131195,0.1282798833819242
48433,TX,Stonewall,0.143,160,1.65,SNAP,1.85,Other Nutrition Program,0.555,0.029,0.416,0.212,50.0,0.56,0.44,2.86,78000,2017,1245.0,0.8289156626506025,0.01606425702811245,0.008032128514056224,0.004016064257028112,0.0,0.05301204819277108,0.08995983935742972
48435,TX,Sutton,0.08,310,1.65,SNAP,1.85,Other Nutrition Program,0.542,0.092,0.366,0.18,180.0,0.33,0.67,2.59,137000,2017,3372.0,0.5809608540925267,0.0029655990510083037,0.004744958481613286,0.002372479240806643,0.0005931198102016608,0.15391459074733096,0.25444839857651247
48437,TX,Swisher,0.151,1140,1.65,SNAP,1.85,Other Nutrition Program,0.785,0.063,0.152,0.245,470.0,0.76,0.24,3.01,585000,2017,6971.0,0.5999139291349878,0.06283173145890117,0.007029120642662459,0.0017214173002438674,0.00043035432506096684,0.1649691579400373,0.16310428919810643
48439,TX,Tarrant,0.16,316980,1.65,SNAP,1.85,Other Nutrition Program,0.585,0.035,0.38,0.214,114390.0,0.64,0.36,2.89,156340000,2017,2110640.0,0.49489680855096085,0.17375156350680362,0.008855133987795171,0.061325948527460865,0.002156218019179017,0.11868011598377744,0.14033421142402305
48441,TX,Taylor,0.167,22660,1.65,SNAP,1.85,Other Nutrition Program,0.631,0.035,0.334,0.224,7490.0,0.67,0.33,2.91,11267000,2017,143208.0,0.6928733031674208,0.08219512876375622,0.008812356851572539,0.020417853751187084,0.0013197586726998493,0.07445114798055974,0.11993045081280375
48443,TX,Terrell,0.122,90,1.65,SNAP,1.85,Other Nutrition Program,0.811,0.026,0.163,0.213,30.0,0.58,0.42,2.55,39000,2017,760.0,0.631578947368421,0.010526315789473684,0.0,0.006578947368421052,0.0,0.2013157894736842,0.15
48445,TX,Terry,0.114,1460,1.65,SNAP,1.85,Other Nutrition Program,0.832,0.07,0.099,0.222,770.0,0.91,0.09,2.99,745000,2017,11831.0,0.5857493026794016,0.03837376384075733,0.006423801876426338,0.003380948356013862,0.0,0.14791649057560646,0.21815569267179444
48447,TX,Throckmorton,0.168,260,1.65,SNAP,1.85,Other Nutrition Program,0.583,0.057,0.36,0.237,80.0,0.64,0.36,2.96,132000,2017,1440.0,0.8986111111111111,0.001388888888888889,0.003472222222222222,0.0020833333333333333,0.0,0.022222222222222223,0.07222222222222222
48449,TX,Titus,0.153,4990,1.65,SNAP,1.85,Other Nutrition Program,0.784,0.06,0.157,0.247,2350.0,0.77,0.24,2.73,2322000,2017,31247.0,0.5180657343104939,0.09575319230646143,0.012065158255192499,0.008896854097993408,0.0002880276506544628,0.20549172720581177,0.15943930617339264
48451,TX,Tom Green,0.131,15270,1.65,SNAP,1.85,Other Nutrition Program,0.588,0.052,0.36,0.206,5680.0,0.61,0.39,2.78,7248000,2017,120003.0,0.6545503029090939,0.037865720023666075,0.008749781255468613,0.015007958134379974,0.0014582968759114356,0.10454738631534212,0.17782055448613784
48453,TX,Travis,0.146,171740,1.65,SNAP,1.85,Other Nutrition Program,0.563,0.024,0.413,0.202,53870.0,0.59,0.41,3.28,96057000,2017,1290188.0,0.5498787773564783,0.07849011151863139,0.009659832520531892,0.07831261800605803,0.0007898073769094117,0.11967170675901496,0.163197146462376
48455,TX,Trinity,0.193,2800,1.65,SNAP,1.85,Other Nutrition Program,0.756,0.022,0.222,0.274,810.0,0.77,0.23,2.9,1385000,2017,13602.0,0.7964269960299956,0.08028231142479048,0.003970004411116012,0.002499632406998971,0.0003675930010292604,0.04102337891486546,0.07543008381120424
48457,TX,Tyler,0.193,4150,1.65,SNAP,1.85,Other Nutrition Program,0.499,0.054,0.447,0.274,1120.0,0.76,0.24,2.93,2075000,2017,19798.0,0.7890190928376604,0.10400040408122033,0.006061218304879281,0.0050510152540660675,0.000151530457621982,0.04737852308313971,0.04833821598141226
48459,TX,Upshur,0.179,7270,1.65,SNAP,1.85,Other Nutrition Program,0.548,0.059,0.393,0.245,2380.0,0.66,0.34,2.92,3618000,2017,40892.0,0.788369363200626,0.07233688741074049,0.008314584759855229,0.004328475007336398,0.0003179105937591705,0.044409664482050276,0.08192311454563239
48461,TX,Upton,0.121,430,1.65,SNAP,1.85,Other Nutrition Program,0.638,0.009,0.353,0.216,230.0,0.56,0.44,2.92,214000,2017,3308.0,0.5589480048367593,0.022370012091898428,0.003929866989117291,0.0015114873035066505,0.0,0.11487303506650544,0.29836759371221283
48463,TX,Uvalde,0.09,2430,1.65,SNAP,1.85,Other Nutrition Program,0.952,0.048,0.0,0.226,1690.0,0.82,0.18,2.55,1057000,2017,24564.0,0.5122944145904575,0.006472887151929653,0.005414427617651848,0.006595017098192477,0.0003256798567008631,0.1633284481354828,0.30556912554958476
48465,TX,Val Verde,0.093,4580,1.65,SNAP,1.85,Other Nutrition Program,0.918,0.009,0.073,0.224,3170.0,0.73,0.28,2.34,1826000,2017,47586.0,0.4458874458874459,0.013974698440717859,0.0070819148489051405,0.00796452738200311,0.0009876854537048713,0.17490438364224772,0.3491993443449754
48467,TX,Van Zandt,0.162,8690,1.65,SNAP,1.85,Other Nutrition Program,0.585,0.053,0.362,0.232,2890.0,0.71,0.29,2.99,4435000,2017,59541.0,0.8381451436825045,0.025898120622764146,0.007944105742261634,0.004618666129221881,0.0005038544868242052,0.04269327018357098,0.08019683915285265
48469,TX,Victoria,0.129,11820,1.65,SNAP,1.85,Other Nutrition Program,0.663,0.037,0.299,0.221,5210.0,0.63,0.37,2.63,5296000,2017,91319.0,0.5813138558240892,0.06273612282219472,0.007950152761199751,0.01567034242600116,0.00047087681643469595,0.1295677788850075,0.202290870465073
48471,TX,Walker,0.225,15950,1.65,SNAP,1.85,Other Nutrition Program,0.506,0.021,0.473,0.245,2670.0,0.69,0.31,2.94,7993000,2017,76400.0,0.5602094240837696,0.21777486910994764,0.0061256544502617805,0.015026178010471205,0.000549738219895288,0.13240837696335078,0.06790575916230367
48473,TX,Waller,0.181,8770,1.65,SNAP,1.85,Other Nutrition Program,0.635,0.029,0.336,0.236,2770.0,0.73,0.27,3.32,4969000,2017,56794.0,0.46622882698876644,0.2157974433919076,0.011163151037081381,0.014244462443215833,0.0003521498749867944,0.16332711201887523,0.12888685424516674
48475,TX,Ward,0.101,1160,1.65,SNAP,1.85,Other Nutrition Program,0.674,0.009,0.316,0.186,600.0,0.54,0.46,2.83,561000,2017,11644.0,0.5639814496736517,0.0413947097217451,0.010477499141188595,0.005925798694606664,0.00017176228100309173,0.18035039505324632,0.19769838543455856
48477,TX,Washington,0.169,5850,1.65,SNAP,1.85,Other Nutrition Program,0.576,0.063,0.361,0.228,1700.0,0.78,0.22,3.03,3026000,2017,35805.0,0.6507191732998184,0.15712889261276358,0.004301075268817204,0.015751989945538333,0.0005027230833682447,0.06250523669878509,0.10909090909090909
48479,TX,Webb,0.094,25250,1.65,SNAP,1.85,Other Nutrition Program,0.97,0.03,0.0,0.252,23050.0,0.7,0.3,2.39,10300000,2017,267114.0,0.38456614029964736,0.0043651774148865275,0.006180881571164372,0.00525992647334097,0.00019841715522211491,0.19723039601069206,0.4021990610750466
48481,TX,Wharton,0.151,6250,1.65,SNAP,1.85,Other Nutrition Program,0.737,0.022,0.241,0.24,2590.0,0.72,0.28,2.72,2899000,2017,41570.0,0.5509502044743806,0.13654077459706518,0.007072407986528747,0.004642771229251864,2.4055809477988934e-05,0.14724560981477028,0.15352417608852537
48483,TX,Wheeler,0.163,910,1.65,SNAP,1.85,Other Nutrition Program,0.661,0.06,0.279,0.254,370.0,0.8,0.2,3.06,475000,2017,4990.0,0.7511022044088176,0.017234468937875752,0.011422845691382766,0.005410821643286573,0.0004008016032064128,0.10380761523046092,0.11062124248496993
48485,TX,Wichita,0.185,24410,1.65,SNAP,1.85,Other Nutrition Program,0.569,0.034,0.397,0.245,7300.0,0.71,0.29,2.78,11587000,2017,129350.0,0.6704136064940085,0.10735987630459992,0.011155778894472362,0.021236954000773096,0.001399304213374565,0.0807035175879397,0.10773096250483186
48487,TX,Wilbarger,0.165,2140,1.65,SNAP,1.85,Other Nutrition Program,0.742,0.057,0.201,0.236,700.0,0.83,0.17,2.81,1027000,2017,12887.0,0.6279196089082021,0.08240862885077986,0.013734771475129975,0.04430821758361139,0.0,0.1268720415923023,0.1047567315899744
48489,TX,Willacy,0.141,3070,1.65,SNAP,1.85,Other Nutrition Program,0.799,0.005,0.196,0.329,1770.0,0.75,0.25,2.07,1083000,2017,20164.0,0.433594524895854,0.02464788732394366,0.007389406863717516,0.008182900218210672,9.918666931164451e-05,0.21870660583217616,0.30737948819678634
48491,TX,Williamson,0.125,63750,1.65,SNAP,1.85,Other Nutrition Program,0.385,0.041,0.575,0.183,24810.0,0.42,0.58,3.17,34439000,2017,609017.0,0.6128958633338643,0.0668815484625224,0.007533451447168141,0.08969864552221038,0.0012068628626130304,0.07217039918425923,0.14961322918736258
48493,TX,Wilson,0.096,4530,1.65,SNAP,1.85,Other Nutrition Program,0.561,0.05,0.389,0.189,2200.0,0.54,0.46,2.84,2199000,2017,49753.0,0.6928426426547143,0.015597049424155327,0.009506964404156533,0.005105219785741563,0.0006632765863365023,0.08827608385423995,0.18800876329065583
48495,TX,Winkler,0.105,820,1.65,SNAP,1.85,Other Nutrition Program,0.742,0.045,0.213,0.219,510.0,0.62,0.38,2.94,412000,2017,7791.0,0.5193171608265947,0.020921576177640868,0.01732768579129765,0.010910024387113335,0.0001283532280836863,0.23116416377871904,0.20023103581055063
48497,TX,Wise,0.145,9150,1.65,SNAP,1.85,Other Nutrition Program,0.575,0.068,0.357,0.229,3640.0,0.69,0.31,3.07,4796000,2017,68632.0,0.7875917939153747,0.010490733185685977,0.010126471616738547,0.005565916773516727,0.00018941601585266348,0.07573726541554959,0.11029840307728174
48499,TX,Wood,0.167,7220,1.65,SNAP,1.85,Other Nutrition Program,0.561,0.066,0.374,0.245,2070.0,0.75,0.25,3.04,3745000,2017,44843.0,0.8222242044466249,0.037753941529335686,0.007559708315679147,0.005129005641906206,8.920009812010793e-05,0.048591753450928796,0.07865218651740517
48501,TX,Yoakum,0.072,610,1.65,SNAP,1.85,Other Nutrition Program,0.802,0.009,0.19,0.18,500.0,0.63,0.37,3.03,316000,2017,7694.0,0.48843254484013515,0.008188198596308812,0.008058227190018197,0.006498570314530803,0.0,0.25513387054847936,0.23368858851052768
48503,TX,Young,0.155,2820,1.65,SNAP,1.85,Other Nutrition Program,0.655,0.05,0.295,0.242,1070.0,0.79,0.21,2.84,1364000,2017,17867.0,0.8058431745676387,0.010242346224883864,0.010298315329937874,0.004981250349806907,0.0,0.0846252868416634,0.08400962668606929
48505,TX,Zapata,0.112,1620,1.65,SNAP,1.85,Other Nutrition Program,0.834,0.031,0.136,0.293,1430.0,0.67,0.33,2.44,676000,2017,13889.0,0.39030887752897975,0.0012959896320829433,0.004823961408308734,0.0011519907840737275,0.0,0.14745482036143712,0.4549643602851177
